Any[[0.0, 0.0], [0.0, 0.0]]
Any[[0.9926143506954302, 1.000000006809041], [0.5001743251052776, 0.13388389206317483]]
Any[[0.9926143506954302, 1.000000006809041], [0.5001743251052776, 0.13388389206317483]]
Any[[0.9955530447728317, 1.0000000053109646], [0.5002294028490394, 0.13411263565963058]]
Any[[0.9955530447728317, 1.0000000053109646], [0.5002294028490394, 0.13411263565963058]]
Any[[0.9981392453293847, 1.000000004155538], [0.5002751694064174, 0.13425474972314064]]
Any[[0.9981392453293847, 1.000000004155538], [0.5002751694064174, 0.13425474972314064]]
Any[[1.0002341332608966, 1.0000000032609508], [0.5003137116628367, 0.1343312769193995]]
Any[[1.0002341332608966, 1.0000000032609508], [0.5003137116628367, 0.1343312769193995]]
Any[[1.001776018792709, 1.000000002565958], [0.5003457488483192, 0.13436043696005637]]
Any[[1.001776018792709, 1.000000002565958], [0.5003457488483192, 0.13436043696005637]]
Any[[1.0027671902171007, 1.0000000020243707], [0.5003712953920924, 0.13435734596263044]]
Any[[1.0027671902171007, 1.0000000020243707], [0.5003712953920924, 0.13435734596263044]]
Any[[1.0032582906703027, 1.0000000016011352], [0.5003901166117155, 0.13433401706881498]]
Any[[1.0032582906703027, 1.0000000016011352], [0.5003901166117155, 0.13433401706881498]]
Any[[1.0033319990120053, 1.0000000012695076], [0.500402016605106, 0.13429956950601554]]
Any[[1.0033319990120053, 1.0000000012695076], [0.500402016605106, 0.13429956950601554]]
Any[[1.003087660870451, 1.0000000010089947], [0.5004069952536054, 0.13426057539620279]]
Any[[1.003087660870451, 1.0000000010089947], [0.5004069952536054, 0.13426057539620279]]
Any[[1.0026281269656683, 1.0000000008038354], [0.5004053090449102, 0.1342214787649255]]
Any[[1.0026281269656683, 1.0000000008038354], [0.5004053090449102, 0.1342214787649255]]
Any[[1.002049543409332, 1.0000000006418708], [0.5003974668053938, 0.1341850319633933]]
Any[[1.002049543409332, 1.0000000006418708], [0.5003974668053938, 0.1341850319633933]]
Any[[1.0014343400969672, 1.0000000005136944], [0.5003841863090887, 0.13415270915864558]]
Any[[1.0014343400969672, 1.0000000005136944], [0.5003841863090887, 0.13415270915864558]]
Any[[1.0008472655915612, 1.0000000004120113], [0.5003663318713376, 0.13412507145817634]]
Any[[1.0008472655915612, 1.0000000004120113], [0.5003663318713376, 0.13412507145817634]]
Any[[1.0003340503567137, 1.0000000003311504], [0.5003448473137962, 0.13410207112597747]]
Any[[1.0003340503567137, 1.0000000003311504], [0.5003448473137962, 0.13410207112597747]]
Any[[0.9999221368844534, 1.0000000002666938], [0.5003206936963165, 0.13408329206119407]]
Any[[0.9999221368844534, 1.0000000002666938], [0.5003206936963165, 0.13408329206119407]]
Any[[0.9996228707271273, 1.000000000215192], [0.5002947971994861, 0.13406813018068248]]
Any[[0.9996228707271273, 1.000000000215192], [0.5002947971994861, 0.13406813018068248]]
Any[[0.9994345736370548, 1.0000000001739466], [0.5002680095213698, 0.13405592108538783]]
Any[[0.9994345736370548, 1.0000000001739466], [0.5002680095213698, 0.13405592108538783]]
Any[[0.9993459946002158, 1.0000000001408413], [0.5002410810245513, 0.13404602407936536]]
Any[[0.9993459946002158, 1.0000000001408413], [0.5002410810245513, 0.13404602407936536]]
Any[[0.9993397355574394, 1.0000000001142135], [0.5002146455022694, 0.13403787188127292]]
Any[[0.9993397355574394, 1.0000000001142135], [0.5002146455022694, 0.13403787188127292]]
Any[[0.9993953583884114, 1.0000000000927531], [0.5001892146859207, 0.13403099473497415]]
Any[[0.9993953583884114, 1.0000000000927531], [0.5001892146859207, 0.13403099473497415]]
Any[[0.999491984597025, 1.0000000000754257], [0.5001651803464108, 0.1340250264853043]]
Any[[0.9996407875328853, 1.0000000000577993], [0.5001363260746263, 0.13402093381284574]]
Any[[0.9999555115033932, 1.0000000000309368], [0.5000842607214636, 0.13401330674336995]]
Any[[1.0014434947881958, 0.9999999999458729], [0.49983740927995973, 0.13397563661540976]]
Any[[0.9971816061896092, 1.0000000000645572], [0.4999365403684701, 0.1339381717676959]]
Any[[0.9955882136637593, 1.0000000000189861], [0.5000306709699716, 0.1337736695324084]]
Any[[0.9976401634764533, 1.0000000000125073], [0.5000529405761244, 0.13384166683313292]]
Any[[0.9976401634764533, 1.0000000000125073], [0.5000529405761244, 0.13384166683313292]]
Any[[0.9987327391278578, 1.0000000000103713], [0.5000537881673223, 0.1338924168707286]]
Any[[0.9987327391278578, 1.0000000000103713], [0.5000537881673223, 0.1338924168707286]]
Any[[0.9996580442162343, 1.0000000000086033], [0.5000521705881968, 0.13393191662405649]]
Any[[0.9996580442162343, 1.0000000000086033], [0.5000521705881968, 0.13393191662405649]]
Any[[1.000378893253658, 1.0000000000071387], [0.500049364312901, 0.13396127431346455]]
Any[[1.000378893253658, 1.0000000000071387], [0.500049364312901, 0.13396127431346455]]
Any[[1.0008850300206453, 1.0000000000059244], [0.5000461790180248, 0.13398192923977026]]
Any[[1.0008850300206453, 1.0000000000059244], [0.5000461790180248, 0.13398192923977026]]
Any[[1.0011871872227702, 1.000000000004917], [0.5000430807287253, 0.1339954368498575]]
Any[[1.0011871872227702, 1.000000000004917], [0.5000430807287253, 0.1339954368498575]]
Any[[1.0013108880820119, 1.000000000004081], [0.5000402946458543, 0.13400331908550006]]
Any[[1.0013108880820119, 1.000000000004081], [0.5000402946458543, 0.13400331908550006]]
Any[[1.0012905507371084, 1.0000000000033873], [0.5000378875636952, 0.13400696798998102]]
Any[[1.0012905507371084, 1.0000000000033873], [0.5000378875636952, 0.13400696798998102]]
Any[[1.0011643040021103, 1.0000000000028115], [0.5000358312311648, 0.13400759123548783]]
Any[[1.0011643040021103, 1.0000000000028115], [0.5000358312311648, 0.13400759123548783]]
Any[[1.0009697751909488, 1.0000000000023337], [0.5000340488330757, 0.13400618932287925]]
Any[[1.0009697751909488, 1.0000000000023337], [0.5000340488330757, 0.13400618932287925]]
Any[[1.0007409719932512, 1.0000000000019371], [0.5000324471821941, 0.13400355547713141]]
Any[[1.0007409719932512, 1.0000000000019371], [0.5000324471821941, 0.13400355547713141]]
Any[[1.0005062589458094, 1.000000000001608], [0.5000309373388448, 0.1340002906316026]]
Any[[1.0005062589458094, 1.000000000001608], [0.5000309373388448, 0.1340002906316026]]
Any[[1.0002873330462076, 1.000000000001335], [0.5000294462887656, 0.13399682730783138]]
Any[[1.0002873330462076, 1.000000000001335], [0.5000294462887656, 0.13399682730783138]]
Any[[1.0000990374611045, 1.0000000000011082], [0.5000279220715255, 0.1339934575911464]]
Any[[1.0000990374611045, 1.0000000000011082], [0.5000279220715255, 0.1339934575911464]]
Any[[0.9999498174947333, 1.0000000000009202], [0.5000263344168083, 0.13399036170364184]]
Any[[0.9999498174947333, 1.0000000000009202], [0.5000263344168083, 0.13399036170364184]]
Any[[0.9998426153177129, 1.000000000000764], [0.5000246725659372, 0.13398763482077305]]
Any[[0.9998426153177129, 1.000000000000764], [0.5000246725659372, 0.13398763482077305]]
Any[[0.9997760132179749, 1.0000000000006346], [0.5000229415747048, 0.13398531072421105]]
Any[[0.9997760132179749, 1.0000000000006346], [0.5000229415747048, 0.13398531072421105]]
Any[[0.9997454623435534, 1.0000000000005271], [0.5000211580424546, 0.13398338161757695]]
Any[[0.9997454623435534, 1.0000000000005271], [0.5000211580424546, 0.13398338161757695]]
Any[[0.9997444685921962, 1.0000000000004379], [0.5000193459102658, 0.13398181396334696]]
Any[[0.9997444685921962, 1.0000000000004379], [0.5000193459102658, 0.13398181396334696]]
Any[[0.9997656441865752, 1.0000000000003637], [0.5000175327257662, 0.1339805605545203]]
Any[[0.9997699706689791, 1.0000000000003564], [0.5000173147996119, 0.13398045908178843]]
Any[[0.9998038616741858, 1.0000000000003009], [0.5000156763596462, 0.13397958473895386]]
Any[[0.9998429586887729, 1.0000000000002551], [0.5000140953939115, 0.13397899616243297]]
Any[[0.9998993909049926, 1.0000000000002014], [0.5000119949108819, 0.13397832558451156]]
Any[[1.0000357136099869, 1.0000000000000935], [0.5000069700403517, 0.13397710015560188]]
Any[[1.0003718950562166, 0.9999999999998751], [0.49998880959281233, 0.1339768308089967]]
Any[[0.9992414804312894, 1.0000000000000575], [0.4999915734386282, 0.1339758514993355]]
Any[[0.9991577218866103, 1.0000000000000215], [0.500000098218982, 0.1339620931660855]]
Any[[0.9999212441344193, 1.00000000000001], [0.5000035510567393, 0.1339635635724249]]
Any[[1.0000631616127138, 1.0000000000000089], [0.500003379771154, 0.1339663524708999]]
Any[[1.0000631616127138, 1.0000000000000089], [0.500003379771154, 0.1339663524708999]]
Any[[1.0002309155622506, 1.0000000000000073], [0.5000030413585863, 0.1339696327012976]]
Any[[1.0002309155622506, 1.0000000000000073], [0.5000030413585863, 0.1339696327012976]]
Any[[1.0003366933135331, 1.000000000000006], [0.5000026498573311, 0.13397214717224884]]
Any[[1.0003366933135331, 1.000000000000006], [0.5000026498573311, 0.13397214717224884]]
Any[[1.0003871050788071, 1.0000000000000049], [0.5000022704606681, 0.13397398162613544]]
Any[[1.0003871050788071, 1.0000000000000049], [0.5000022704606681, 0.13397398162613544]]
Any[[1.0003918142352084, 1.000000000000004], [0.500001939391694, 0.1339752409991168]]
Any[[1.0003918142352084, 1.000000000000004], [0.500001939391694, 0.1339752409991168]]
Any[[1.0003619428466486, 1.0000000000000033], [0.5000016721986443, 0.13397603522756782]]
Any[[1.0003619428466486, 1.0000000000000033], [0.5000016721986443, 0.13397603522756782]]
Any[[1.0003087555511068, 1.0000000000000027], [0.5000014706031319, 0.1339764695575521]]
Any[[1.0003087555511068, 1.0000000000000027], [0.5000014706031319, 0.1339764695575521]]
Any[[1.0002426633163009, 1.0000000000000022], [0.5000013278998588, 0.13397663852593233]]
Any[[1.0002426633163009, 1.0000000000000022], [0.5000013278998588, 0.13397663852593233]]
Any[[1.0001725512058912, 1.0000000000000018], [0.5000012330147646, 0.13397662279656578]]
Any[[1.0001725512058912, 1.0000000000000018], [0.5000012330147646, 0.13397662279656578]]
Any[[1.000105405828723, 1.0000000000000013], [0.5000011733914301, 0.13397648810447818]]
Any[[1.000105405828723, 1.0000000000000013], [0.5000011733914301, 0.13397648810447818]]
Any[[1.0000461987327938, 1.000000000000001], [0.5000011369041157, 0.1339762856612225]]
Any[[1.0000461987327938, 1.000000000000001], [0.5000011369041157, 0.1339762856612225]]
Any[[0.9999979711489482, 1.0000000000000009], [0.5000011129998686, 0.13397605348808425]]
Any[[0.9999979711489482, 1.0000000000000009], [0.5000011129998686, 0.13397605348808425]]
Any[[0.9999620619989995, 1.0000000000000007], [0.500001093259613, 0.13397581825801258]]
Any[[0.9999620619989995, 1.0000000000000007], [0.500001093259613, 0.13397581825801258]]
Any[[0.9999384234896896, 1.0000000000000004], [0.5000010715456598, 0.13397559733353134]]
Any[[0.9999384234896896, 1.0000000000000004], [0.5000010715456598, 0.13397559733353134]]
Any[[0.9999259751902637, 1.0000000000000002], [0.5000010438756638, 0.13397540078114292]]
Any[[0.9999259751902637, 1.0000000000000002], [0.5000010438756638, 0.13397540078114292]]
Any[[0.9999229566567637, 1.0000000000000002], [0.500001008134522, 0.13397523322054494]]
Any[[0.9999229566567637, 1.0000000000000002], [0.500001008134522, 0.13397523322054494]]
Any[[0.9999272488977715, 1.0000000000000002], [0.5000009637085814, 0.13397509542837854]]
Any[[0.9999272488977715, 1.0000000000000002], [0.5000009637085814, 0.13397509542837854]]
Any[[0.9999366451799436, 1.0000000000000002], [0.5000009111024573, 0.1339749856626376]]
Any[[0.9999366451799436, 1.0000000000000002], [0.5000009111024573, 0.1339749856626376]]
Any[[0.9999490609160553, 1.0000000000000002], [0.5000008515785078, 0.13397490070653237]]
Any[[0.9999490609160553, 1.0000000000000002], [0.5000008515785078, 0.13397490070653237]]
Any[[0.9999626801753582, 1.0000000000000002], [0.5000007868427558, 0.13397483665198381]]
Any[[0.9999626801753582, 1.0000000000000002], [0.5000007868427558, 0.13397483665198381]]
Any[[0.9999760423546844, 1.0000000000000002], [0.5000007187888073, 0.13397478945558683]]
Any[[0.9999760423546844, 1.0000000000000002], [0.5000007187888073, 0.13397478945558683]]
Any[[0.9999880767593256, 1.0000000000000002], [0.5000006493023345, 0.13397475530528513]]
Any[[0.9999901835758981, 1.0000000000000002], [0.5000006344590168, 0.1339747515286116]]
Any[[0.9999979991380131, 1.0000000000000002], [0.5000005777636808, 0.13397473354616918]]
Any[[1.0000068499736725, 1.0000000000000002], [0.5000004978134526, 0.13397471805779146]]
Any[[1.0000157809214398, 1.0000000000000002], [0.500000376161215, 0.13397470470957654]]
Any[[1.0000207567850337, 1.0000000000000002], [0.49999996546040937, 0.1339746896170141]]
Any[[0.9998388647994689, 1.0000000000000002], [0.4999994656586687, 0.1339748223729508]]
Any[[0.9999485454305357, 1.0000000000000002], [0.499999995902176, 0.1339739700493055]]
Any[[1.0001695860891833, 1.0000000000000002], [0.5000002229745776, 0.1339738314389032]]
Any[[1.0001706328968138, 1.0000000000000002], [0.500000142971511, 0.13397433003430365]]
Any[[1.0001706328968138, 1.0000000000000002], [0.500000142971511, 0.13397433003430365]]
Any[[1.0001415952810124, 1.0000000000000002], [0.500000107828076, 0.13397449090874639]]
Any[[1.0001415952810124, 1.0000000000000002], [0.500000107828076, 0.13397449090874639]]
Any[[1.0001078495841127, 1.0000000000000002], [0.5000000786787732, 0.1339746034850851]]
Any[[1.0001078495841127, 1.0000000000000002], [0.5000000786787732, 0.1339746034850851]]
Any[[1.0000734440341172, 1.0000000000000002], [0.5000000565922081, 0.1339746765466186]]
Any[[1.0000734440341172, 1.0000000000000002], [0.5000000565922081, 0.1339746765466186]]
Any[[1.0000414635426729, 1.0000000000000002], [0.5000000414645719, 0.13397471868828859]]
Any[[1.0000414635426729, 1.0000000000000002], [0.5000000414645719, 0.13397471868828859]]
Any[[1.0000140105661475, 1.0000000000000002], [0.5000000324797763, 0.13397473775392466]]
Any[[1.0000140105661475, 1.0000000000000002], [0.5000000324797763, 0.13397473775392466]]
Any[[0.9999922741682976, 1.0000000000000002], [0.5000000284581719, 0.1339747405227276]]
Any[[0.9999922741682976, 1.0000000000000002], [0.5000000284581719, 0.1339747405227276]]
Any[[0.9999766591895424, 1.0000000000000002], [0.5000000281066214, 0.13397473258241155]]
Any[[0.9999766591895424, 1.0000000000000002], [0.5000000281066214, 0.13397473258241155]]
Any[[0.9999669494157968, 1.0000000000000002], [0.5000000301857059, 0.13397471833407137]]
Any[[0.9999669494157968, 1.0000000000000002], [0.5000000301857059, 0.13397471833407137]]
Any[[0.9999624823198746, 1.0000000000000002], [0.5000000336106133, 0.13397470108295917]]
Any[[0.9999624823198746, 1.0000000000000002], [0.5000000336106133, 0.13397470108295917]]
Any[[0.9999623176382297, 1.0000000000000002], [0.5000000375015088, 0.13397468317874509]]
Any[[0.9999623176382297, 1.0000000000000002], [0.5000000375015088, 0.13397468317874509]]
Any[[0.9999653870327849, 1.0000000000000002], [0.5000000411975107, 0.13397466617771844]]
Any[[0.9999653870327849, 1.0000000000000002], [0.5000000411975107, 0.13397466617771844]]
Any[[0.9999706169128934, 1.0000000000000002], [0.5000000442462119, 0.1339746510072947]]
Any[[0.9999706169128934, 1.0000000000000002], [0.5000000442462119, 0.1339746510072947]]
Any[[0.999977020761117, 1.0000000000000002], [0.5000000463783835, 0.13397463811976645]]
Any[[0.999977020761117, 1.0000000000000002], [0.5000000463783835, 0.13397463811976645]]
Any[[0.9999837608202569, 1.0000000000000002], [0.5000000474752394, 0.13397462762760312]]
Any[[0.9999837608202569, 1.0000000000000002], [0.5000000474752394, 0.13397462762760312]]
Any[[0.9999901816388705, 1.0000000000000002], [0.5000000475336261, 0.13397461941661043]]
Any[[0.9999901816388705, 1.0000000000000002], [0.5000000475336261, 0.13397461941661043]]
Any[[0.9999958197144537, 1.0000000000000002], [0.5000000466327655, 0.13397461323623236]]
Any[[0.9999958197144537, 1.0000000000000002], [0.5000000466327655, 0.13397461323623236]]
Any[[1.0000003944663032, 1.0000000000000002], [0.5000000449047779, 0.13397460876818315]]
Any[[1.0000003944663032, 1.0000000000000002], [0.5000000449047779, 0.13397460876818315]]
Any[[1.0000037859311248, 1.0000000000000002], [0.5000000425101427, 0.13397460567592134]]
Any[[1.0000037859311248, 1.0000000000000002], [0.5000000425101427, 0.13397460567592134]]
Any[[1.0000060045374914, 1.0000000000000002], [0.5000000396184242, 0.13397460363783004]]
Any[[1.0000060045374914, 1.0000000000000002], [0.5000000396184242, 0.13397460363783004]]
Any[[1.0000071573771958, 1.0000000000000002], [0.5000000363941185, 0.13397460236745934]]
Any[[1.0000071573771958, 1.0000000000000002], [0.5000000363941185, 0.13397460236745934]]
Any[[1.0000074148371665, 1.0000000000000002], [0.5000000329870117, 0.13397460162373373]]
Any[[1.0000074148371665, 1.0000000000000002], [0.5000000329870117, 0.13397460162373373]]
Any[[1.0000069802324865, 1.0000000000000002], [0.5000000295264595, 0.1339746012139777]]
Any[[1.0000069802324865, 1.0000000000000002], [0.5000000295264595, 0.1339746012139777]]
Any[[1.000006064325148, 1.0000000000000002], [0.5000000261186486, 0.13397460099199804]]
Any[[1.000006064325148, 1.0000000000000002], [0.5000000261186486, 0.13397460099199804]]
Any[[1.0000048655995926, 1.0000000000000002], [0.5000000228462238, 0.1339746008531717]]
Any[[1.0000044398014232, 1.0000000000000002], [0.5000000218183455, 0.13397460092134283]]
Any[[1.0000033858914137, 1.0000000000000002], [0.5000000193684079, 0.1339746008730923]]
Any[[0.999999711208684, 1.0000000000000002], [0.5000000109479217, 0.13397460089845756]]
Any[[0.9999858519735814, 1.0000000000000002], [0.49999997446364614, 0.13397460422841173]]
Any[[1.0000308173352037, 1.0000000000000002], [0.4999999949652833, 0.13397458431112788]]
Any[[1.0000403126620434, 1.0000000000000002], [0.500000016241805, 0.1339745450268459]]
Any[[0.9999895246446953, 1.0000000000000002], [0.50000000776219, 0.133974582111167]]
Any[[0.9999895246446953, 1.0000000000000002], [0.50000000776219, 0.133974582111167]]
Any[[0.999980203147582, 1.0000000000000002], [0.5000000047322676, 0.13397459288383043]]
Any[[0.999980203147582, 1.0000000000000002], [0.5000000047322676, 0.13397459288383043]]
Any[[0.9999748971840005, 1.0000000000000002], [0.5000000024142377, 0.1339746001087496]]
Any[[0.9999748971840005, 1.0000000000000002], [0.5000000024142377, 0.1339746001087496]]
Any[[0.9999730461882647, 1.0000000000000002], [0.5000000008060996, 0.13397460450759444]]
Any[[0.9999730461882647, 1.0000000000000002], [0.5000000008060996, 0.13397460450759444]]
Any[[0.9999739383853333, 1.0000000000000002], [0.4999999998359823, 0.1339746067568799]]
Any[[0.9999739383853333, 1.0000000000000002], [0.4999999998359823, 0.1339746067568799]]
Any[[0.9999768090046017, 1.0000000000000002], [0.4999999993944195, 0.13397460745396128]]
Any[[0.9999768090046017, 1.0000000000000002], [0.4999999993944195, 0.13397460745396128]]
Any[[0.999980918267778, 1.0000000000000002], [0.49999999935798906, 0.13397460710060008]]
Any[[0.999980918267778, 1.0000000000000002], [0.49999999935798906, 0.13397460710060008]]
Any[[0.999985607649105, 1.0000000000000002], [0.4999999996055434, 0.13397460609926473]]
Any[[0.999985607649105, 1.0000000000000002], [0.4999999996055434, 0.13397460609926473]]
Any[[0.9999903351111786, 1.0000000000000002], [0.5000000000283924, 0.13397460475805006]]
Any[[0.9999903351111786, 1.0000000000000002], [0.5000000000283924, 0.13397460475805006]]
Any[[0.9999946916356622, 1.0000000000000002], [0.5000000005357843, 0.1339746033008753]]
Any[[0.9999948129574802, 1.0000000000000002], [0.5000000005556056, 0.1339746032507567]]
Any[[0.999998416667905, 1.0000000000000002], [0.5000000010658574, 0.13397460186283222]]
Any[[0.9999987520767992, 1.0000000000000002], [0.5000000011290628, 0.13397460170227285]]
Any[[1.000001347561653, 1.0000000000000002], [0.5000000015711571, 0.13397460052651744]]
Any[[1.0000016914466205, 1.0000000000000002], [0.5000000016475193, 0.13397460032846234]]
Any[[1.0000033581641412, 1.0000000000000002], [0.5000000019932592, 0.13397459939543274]]
Any[[1.0000035079567509, 1.0000000000000002], [0.5000000020354515, 0.13397459928037336]]
Any[[1.000004512697579, 1.0000000000000002], [0.5000000023009121, 0.13397459851902457]]
Any[[1.000004512697579, 1.0000000000000002], [0.5000000023009121, 0.13397459851902457]]
Any[[1.0000050399511504, 1.0000000000000002], [0.5000000025105508, 0.13397459783865906]]
Any[[1.0000050399511504, 1.0000000000000002], [0.5000000025105508, 0.13397459783865906]]
Any[[1.0000050092518975, 1.0000000000000002], [0.5000000026289777, 0.13397459732883066]]
Any[[1.0000050092518975, 1.0000000000000002], [0.5000000026289777, 0.13397459732883066]]
Any[[1.0000045633441583, 1.0000000000000002], [0.50000000266434, 0.13397459696510097]]
Any[[1.0000045633441583, 1.0000000000000002], [0.50000000266434, 0.13397459696510097]]
Any[[1.0000038441776113, 1.0000000000000002], [0.5000000026282976, 0.13397459672025347]]
Any[[1.0000038441776113, 1.0000000000000002], [0.5000000026282976, 0.13397459672025347]]
Any[[1.0000029810979416, 1.0000000000000002], [0.500000002534208, 0.13397459656743538]]
Any[[1.0000029810979416, 1.0000000000000002], [0.500000002534208, 0.13397459656743538]]
